"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.823085792E0,1.875675090E-2,-1.176869094E-2,-8.077343702E-3,2.357034731E-2
1.833063792E0,6.841340528E-3,-1.827349909E-2,-1.077115595E-2,2.228772105E-2
1.843041792E0,-1.020137277E-3,-2.672003964E-3,-2.633878291E-2,2.649361754E-2
1.853018792E0,-1.919723582E-2,-1.197920898E-2,-2.723691523E-2,3.541023669E-2
1.862996792E0,-3.618311407E-2,8.597042402E-3,-2.783625484E-2,4.645410601E-2
1.872974792E0,-1.371745143E-2,6.378362104E-3,-2.933197260E-2,3.300328156E-2
1.882952792E0,-7.936487475E-4,1.339158565E-3,-2.559033930E-2,2.563764205E-2
1.892929792E0,-1.639309049E-2,-1.299720922E-2,-2.544182003E-2,3.293853472E-2
1.902907792E0,-1.402675429E-2,-3.185764086E-3,-1.750890255E-2,2.265966896E-2
1.912885792E0,1.042644546E-2,-1.128867108E-2,-1.616170406E-2,2.230124521E-2
1.922859792E0,9.285683379E-3,-1.424767284E-2,-9.875947237E-3,1.966607309E-2
1.932837792E0,1.366752055E-2,-2.657203199E-3,-3.083178341E-2,3.382987903E-2
1.942814792E0,-6.667916909E-3,-9.247855777E-3,-3.472369015E-2,3.654748432E-2
1.952792792E0,-1.327603690E-2,-8.445270611E-3,-2.244746089E-2,2.741284830E-2
1.962770792E0,-2.310847320E-3,1.329055673E-2,-2.588913202E-2,2.919291130E-2
1.972748792E0,-1.466579101E-2,-5.355346045E-3,-2.573885858E-2,3.010405285E-2
1.982725792E0,-2.135398131E-2,-2.364074970E-3,-3.561831415E-2,4.159622184E-2
1.992703792E0,-3.498272637E-2,1.129941534E-2,-2.558975458E-2,4.479177906E-2
2.002681792E0,-1.424419420E-4,-2.791606933E-3,-2.169843256E-2,2.187773605E-2
2.012659792E0,-4.345022269E-3,-1.550158083E-2,-1.316559076E-2,2.079689897E-2
2.022636792E0,-9.210415324E-3,-2.134416439E-3,-2.738601923E-2,2.897208196E-2
2.032614792E0,-1.249647058E-2,-1.089707209E-2,-2.723691523E-2,3.188663526E-2
2.042592792E0,-4.381333535E-3,6.905315006E-3,-2.559033930E-2,2.686531080E-2
2.052570792E0,-6.955451454E-3,-1.271857113E-2,-5.231503844E-3,1.541132664E-2
2.062548792E0,-2.392594079E-2,1.354023283E-3,-3.442080438E-2,4.194133755E-2
2.072525792E0,-2.180073371E-2,-1.136526047E-2,-3.142702997E-2,3.990111964E-2
2.082503792E0,-3.539513095E-2,-7.995738499E-3,-2.783508539E-2,4.573334788E-2
2.092481792E0,-1.133208323E-2,-1.209247137E-2,-2.484072626E-2,2.986144094E-2
2.102459792E0,-4.444256199E-3,6.353657618E-3,-1.316500604E-2,1.527867018E-2
2.112436792E0,-1.671742938E-2,-7.199932449E-4,-1.136757195E-2,2.022900213E-2
2.122414792E0,-7.956792845E-3,-6.476695826E-3,-1.645757318E-2,1.939355192E-2
2.132392792E0,2.679679291E-3,-9.327186048E-3,-1.570796013E-2,1.846394032E-2
2.142370792E0,-1.471365595E-4,-1.094863722E-3,-3.546687126E-2,3.548407154E-2
2.152347792E0,6.322156886E-3,-1.746420790E-2,-1.630613029E-2,2.471554390E-2
2.162325792E0,-3.122837139E-3,-4.760227399E-3,-1.690488517E-2,1.783779749E-2
2.172303792E0,4.744078463E-3,-7.875450309E-3,-3.022718132E-2,3.159448509E-2
2.182281792E0,-2.499769887E-2,-5.012964159E-3,-2.962959588E-2,3.908871589E-2
2.192259792E0,-1.899123225E-2,-1.478523295E-4,-1.840235710E-2,2.644495244E-2
2.202236792E0,-8.872392584E-3,6.638279976E-3,-1.436017692E-2,1.813837899E-2
2.212214792E0,-1.665879505E-2,8.026372427E-3,-1.166519523E-2,2.186355156E-2
2.222192792E0,-1.486766042E-2,-1.409014519E-2,-2.423904777E-2,3.173501149E-2
2.232170792E0,-1.580593183E-3,-1.368556355E-2,-1.705398917E-2,2.192330886E-2
2.242147792E0,-6.537181960E-3,-1.239394102E-2,-3.082476676E-2,3.386016491E-2
2.252125792E0,-1.815999287E-3,-1.713027706E-2,-2.872853994E-2,3.349736188E-2
2.262103792E0,5.394460720E-3,-3.625191478E-3,-1.825266838E-2,1.937529671E-2
2.272081792E0,4.218284440E-3,2.151336819E-3,-2.319298089E-2,2.367142869E-2
2.282058792E0,-1.147264139E-2,-7.151565012E-3,-2.289360344E-2,2.658728006E-2
2.292036792E0,-2.714808552E-2,5.569920586E-3,-1.720543206E-2,3.262007748E-2
2.302014792E0,-5.003892981E-3,1.051677466E-2,-2.094648063E-2,2.396657141E-2
2.311992792E0,-7.834724224E-3,1.023262739E-6,-3.307009757E-2,3.398550070E-2
2.321970792E0,-1.148550983E-2,-1.186881538E-2,-1.570679069E-2,2.279230107E-2
2.331947792E0,-1.665445532E-2,-6.381322257E-4,-1.106644034E-2,2.000610399E-2
2.341925792E0,-1.633707942E-2,-2.344029984E-3,-2.663465202E-2,3.133367723E-2
2.351903792E0,-9.149008140E-3,-5.599083574E-3,-1.076706290E-2,1.519814891E-2
2.361881792E0,4.149852032E-3,3.788630292E-4,-1.914963126E-2,1.959778525E-2
2.371858792E0,-1.510553703E-2,-1.193201099E-2,-2.588620842E-2,3.225904402E-2
2.381836792E0,-1.132789539E-2,-1.814089520E-3,-1.750305533E-2,2.092771084E-2
2.391814792E0,-1.837545306E-2,-7.912369994E-3,-2.453900993E-2,3.166110993E-2
2.401792792E0,-5.695831011E-3,-1.373397667E-2,-1.900052726E-2,2.412643037E-2
2.411769792E0,-7.774755431E-3,-6.591420025E-3,-2.214399040E-2,2.437724247E-2
2.421747792E0,-1.099946346E-2,-6.234082058E-3,-3.397056878E-2,3.624708979E-2
2.431725792E0,-1.535356062E-2,-3.239832558E-3,-2.319298089E-2,2.800254812E-2
2.441703792E0,-1.413037449E-2,-7.627729364E-3,-2.588854730E-2,3.046418586E-2
2.451681792E0,-1.954727847E-2,-4.532030672E-3,-2.708664179E-2,3.370936904E-2
2.461658792E0,-2.253158542E-2,-1.035358253E-2,-2.409286737E-2,3.457362103E-2
2.471636792E0,-2.370056717E-2,-9.592293324E-3,-1.735512078E-2,3.090192862E-2
2.481614792E0,9.729371702E-3,-2.369328327E-3,-3.337181389E-2,3.484181902E-2
2.491592792E0,-4.047433538E-3,-5.245701615E-3,-3.891029656E-2,3.947037221E-2
2.501569792E0,-1.264744980E-2,-2.072609542E-3,-2.109850824E-2,2.468604356E-2
2.511547792E0,-2.040408286E-2,2.267577639E-3,-1.570971429E-2,2.585079552E-2
2.521525792E0,-1.224101692E-2,2.304871911E-3,-6.727221608E-3,1.415663944E-2
2.531503792E0,4.947000258E-3,-3.196325619E-4,-2.408935905E-2,2.459414962E-2
2.541480792E0,-1.771538749E-3,1.342382756E-2,-3.621297598E-2,3.866157169E-2
2.551458792E0,-1.483306992E-3,7.298512850E-3,-2.049566031E-2,2.180689297E-2
2.561436792E0,-1.589170888E-2,-6.186801838E-3,-8.520562649E-3,1.906365432E-2
2.571414792E0,-6.032487307E-3,-9.697040711E-3,-1.899818838E-2,2.216652123E-2
2.581391792E0,-6.032606079E-3,-1.428678523E-2,-2.408702016E-2,2.864767195E-2
2.591369792E0,-2.465306033E-2,-1.527276283E-2,-1.869764149E-2,3.450554253E-2
2.601347792E0,-1.046925005E-2,8.162219692E-3,-1.645172596E-2,2.113968576E-2
2.611325792E0,-1.537830622E-2,-5.766524076E-3,-1.839767933E-2,2.466211075E-2
2.621303792E0,-7.546052212E-3,9.237595741E-4,-3.007398427E-2,3.102000589E-2
2.631280792E0,-1.805991012E-2,-1.616162184E-2,-2.423612416E-2,3.427459829E-2
2.641258792E0,-1.549807706E-2,3.258306105E-3,-2.273865223E-2,2.771016522E-2
2.651236792E0,-1.070283147E-4,-5.171770882E-4,-2.797658801E-2,2.798157258E-2
2.661214792E0,1.998902648E-5,-1.215164702E-2,-2.468343616E-2,2.751245073E-2
2.671191792E0,-5.992860430E-3,-1.787384190E-3,-1.555183947E-2,1.676212484E-2
