"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.754994583E0,-3.217063591E-2,-4.295442277E-2,-5.562748611E-2,7.729456295E-2
1.764940583E0,-3.877152569E-2,-5.766981804E-2,-4.919087112E-2,8.513977283E-2
1.774886583E0,-5.448213533E-2,-7.081036170E-2,-2.494071364E-2,9.276017245E-2
1.784832583E0,-6.722881878E-2,-8.219608286E-2,-4.433943629E-3,1.062806190E-1
1.794778583E0,-5.751849392E-2,-8.039322183E-2,9.636796117E-3,9.931925845E-2
1.804724583E0,-4.960944040E-2,-6.962055839E-2,-1.910402298E-2,8.759613245E-2
1.814669583E0,-1.723970908E-2,-6.464971702E-2,-2.838647783E-2,7.268139792E-2
1.824615583E0,-2.150717836E-2,-5.421228176E-2,-5.922176957E-2,8.311887996E-2
1.834561583E0,-2.475626597E-2,-3.791598211E-2,-7.284344316E-2,8.577098352E-2
1.844507583E0,-2.240215182E-2,-2.406406070E-2,-6.940118730E-2,7.679492315E-2
1.854453583E0,-3.930566884E-2,-2.327740006E-2,1.412511885E-2,4.781518523E-2
1.864399583E0,-4.803654852E-2,-2.729097913E-2,8.178383589E-2,9.869601486E-2
1.874345583E0,-5.483705676E-2,-2.824006446E-2,1.607048750E-2,6.374060404E-2
1.884291583E0,-6.616596856E-2,-1.805940420E-2,-8.928113580E-3,6.916493828E-2
1.894237583E0,-7.679857291E-2,-2.603253499E-2,-7.074955523E-2,1.076160455E-1
1.904183583E0,-6.961520453E-2,-2.377139842E-2,-6.790605426E-2,1.001128777E-1
1.914129583E0,-9.286595408E-2,-1.549286025E-2,-8.706679523E-2,1.282370499E-1
1.924075583E0,-1.062453976E-1,-1.447977075E-2,-7.763640583E-2,1.323826264E-1
1.934021583E0,-9.621399667E-2,-8.138136473E-3,-5.997255206E-2,1.136664833E-1
1.943967583E0,-8.388735345E-2,1.841384140E-3,3.642698407E-2,9.147351492E-2
1.953913583E0,-6.973579878E-2,8.062574915E-3,7.444733441E-2,1.023254238E-1
1.963859583E0,-6.409831088E-2,-4.215513580E-3,9.183052182E-3,6.488984867E-2
1.973805583E0,-6.570142555E-2,-3.945321967E-3,-2.479628742E-2,7.033561512E-2
1.983751583E0,-6.400607105E-2,-1.243966808E-2,-4.290803790E-2,7.805525088E-2
1.993697583E0,-5.780025663E-2,-2.526749534E-2,-7.673768878E-2,9.933775147E-2
2.003643583E0,-5.317990102E-2,-4.037230147E-2,-9.380220294E-2,1.151385160E-1
2.013589583E0,-4.328579544E-2,-5.760204972E-2,-7.329543293E-2,1.027807215E-1
2.023535583E0,-4.694518399E-2,-6.438283731E-2,-2.958691120E-2,8.499638436E-2
2.033481583E0,-2.849585045E-2,-7.367648409E-2,3.911904216E-2,8.815065094E-2
2.043427583E0,-1.824509213E-2,-6.243112352E-2,5.768044353E-2,8.693424029E-2
2.053373583E0,-2.197128969E-2,-5.910981366E-2,2.310234904E-2,6.715970647E-2
2.063319583E0,-2.522602351E-2,-5.741063107E-2,-2.659489095E-2,6.811476379E-2
