Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Gesture
24.7,0.00486,-0.0194,-0.0324,0.0381,ComeHere
24.7,-0.00402,-0.0243,-0.0306,0.0393,ComeHere
24.7,0.000613,-0.0179,-0.0297,0.0347,ComeHere
24.7,0.00152,-0.0168,-0.0313,0.0356,ComeHere
24.7,0.00693,-0.0201,-0.0265,0.034,ComeHere
24.7,0.0131,-0.00759,-0.0333,0.0366,ComeHere
24.7,0.0127,-0.015,-0.0313,0.037,ComeHere
24.7,0.0062,-0.0214,-0.0262,0.0344,ComeHere
24.8,-0.00679,-0.0189,-0.0345,0.0399,ComeHere
24.8,-0.00449,-0.0197,-0.0354,0.0408,ComeHere
24.8,-0.0134,-0.0263,-0.0274,0.0403,ComeHere
24.8,-0.00432,-0.0222,-0.0265,0.0349,ComeHere
24.8,0.00331,-0.0264,-0.0336,0.0428,ComeHere
24.8,-0.00186,-0.022,-0.0218,0.031,ComeHere
24.8,0.00853,-0.0147,-0.0348,0.0387,ComeHere
24.8,0.0191,-0.0149,-0.0289,0.0378,ComeHere
24.8,0.012,-0.0103,-0.0242,0.0288,ComeHere
24.8,0.00477,-0.0153,-0.0204,0.026,ComeHere
24.9,0.00458,-0.0169,-0.0292,0.0341,ComeHere
24.9,-0.00331,-0.0239,-0.0279,0.0369,ComeHere
24.9,0.000198,-0.0224,-0.0306,0.0379,ComeHere
24.9,0.00068,-0.0208,-0.034,0.0399,ComeHere
24.9,-0.00556,-0.0159,-0.0274,0.0322,ComeHere
24.9,-0.00505,-0.0215,-0.0256,0.0338,ComeHere
24.9,0.00207,-0.0162,-0.0304,0.0346,ComeHere
24.9,0.00831,-0.021,-0.0366,0.043,ComeHere
24.9,0.0172,-0.0149,-0.0303,0.0379,ComeHere
24.9,0.00553,-0.00688,-0.0282,0.0295,ComeHere
25.0,0.0133,-0.0121,-0.0261,0.0317,ComeHere
25.0,-0.00169,-0.0242,-0.0325,0.0406,ComeHere
25.0,-0.00176,-0.0161,-0.0289,0.0332,ComeHere
25.0,0.000606,-0.0251,-0.0225,0.0338,ComeHere
25.0,-0.0007,-0.0238,-0.0244,0.0341,ComeHere
25.0,-0.00417,-0.029,-0.0333,0.0444,ComeHere
25.0,-0.00363,-0.018,-0.03,0.0352,ComeHere
25.0,0.00925,-0.0183,-0.0273,0.0342,ComeHere
25.0,0.00537,-0.0161,-0.0221,0.0278,ComeHere
25.0,0.011,-0.0185,-0.0295,0.0365,ComeHere
25.1,0.0102,-0.0145,-0.0369,0.0409,ComeHere
25.1,0.00317,-0.0164,-0.0219,0.0275,ComeHere
25.1,-0.00401,-0.0171,-0.0177,0.0249,ComeHere
25.1,0.0025,-0.0218,-0.0295,0.0368,ComeHere
25.1,0.00129,-0.0216,-0.027,0.0346,ComeHere
25.1,0.0057,-0.0222,-0.0285,0.0365,ComeHere
25.1,0.00852,-0.0217,-0.0402,0.0464,ComeHere
25.1,0.0111,-0.0181,-0.0351,0.041,ComeHere
25.1,0.00384,-0.0117,-0.0215,0.0247,ComeHere
25.1,0.00151,-0.0206,-0.0274,0.0344,ComeHere
25.2,0.00184,-0.02,-0.0258,0.0327,ComeHere
25.2,0.0163,-0.0145,-0.0239,0.0323,ComeHere
25.2,0.00622,-0.0069,-0.0294,0.0308,ComeHere
25.2,0.000864,-0.0191,-0.0222,0.0293,ComeHere
25.2,-0.0039,-0.0158,-0.0261,0.0308,ComeHere
25.2,-0.00394,-0.0185,-0.0215,0.0286,ComeHere
25.2,0.00735,-0.0226,-0.0312,0.0392,ComeHere
25.2,-0.00441,-0.0279,-0.0236,0.0368,ComeHere
25.2,0.0132,-0.0103,-0.0291,0.0336,ComeHere
25.2,0.00683,-0.0139,-0.0266,0.0307,ComeHere
25.3,0.0182,-0.021,-0.0283,0.0397,ComeHere
25.3,0.0125,-0.017,-0.0165,0.0268,ComeHere
25.3,0.00307,-0.0233,-0.0183,0.0298,ComeHere
25.3,0.00576,-0.0192,-0.0328,0.0384,ComeHere
25.3,0.00262,-0.0206,-0.0277,0.0346,ComeHere
25.3,0.0119,-0.0106,-0.0183,0.0243,ComeHere
25.3,0.005,-0.0148,-0.0286,0.0326,ComeHere
25.3,0.00425,-0.023,-0.0228,0.0327,ComeHere
25.3,-0.00174,-0.0227,-0.0236,0.0328,ComeHere
25.3,-0.000354,-0.0209,-0.0321,0.0383,ComeHere
25.4,-0.00466,-0.0222,-0.0268,0.0352,ComeHere
25.4,0.00478,-0.0237,-0.0318,0.04,ComeHere
25.4,0.0176,-0.0194,-0.0363,0.0448,ComeHere
25.4,0.0134,-0.02,-0.0331,0.041,ComeHere
25.4,0.00522,-0.0134,-0.0194,0.0241,ComeHere
25.4,0.00834,-0.0186,-0.0295,0.0359,ComeHere
25.4,0.00363,-0.029,-0.0334,0.0444,ComeHere
25.4,-0.00467,-0.0177,-0.0253,0.0313,ComeHere
25.4,-0.00188,-0.0226,-0.02,0.0302,ComeHere
25.4,0.0104,-0.0213,-0.0213,0.0318,ComeHere
25.5,0.0122,-0.0136,-0.0258,0.0316,ComeHere
25.5,0.0114,-0.0238,-0.0201,0.0332,ComeHere
25.5,0.021,-0.0161,-0.0173,0.0316,ComeHere
25.5,0.00182,-0.0127,-0.0318,0.0343,ComeHere
25.5,-0.000337,-0.0128,-0.0334,0.0358,ComeHere
25.5,0.00858,-0.0238,-0.0297,0.039,ComeHere
25.5,0.00133,-0.0187,-0.0349,0.0396,ComeHere
25.5,-0.000723,-0.0169,-0.0192,0.0256,ComeHere
25.5,-0.011,-0.0259,-0.0331,0.0435,ComeHere
25.5,-0.00579,-0.0228,-0.0298,0.038,ComeHere
25.6,0.000387,-0.0157,-0.0328,0.0364,ComeHere
25.6,0.00342,-0.0202,-0.0295,0.0359,ComeHere
25.6,0.00979,-0.0103,-0.0325,0.0355,ComeHere
25.6,0.00956,-0.0133,-0.0256,0.0304,ComeHere
25.6,0.018,-0.0101,-0.0203,0.029,ComeHere
25.6,0.00399,-0.0139,-0.0264,0.0301,ComeHere
25.6,-0.0011,-0.0149,-0.0355,0.0386,ComeHere
25.6,0.00594,-0.0208,-0.0283,0.0357,ComeHere
25.6,0.00723,-0.016,-0.0315,0.0361,ComeHere
25.6,0.00139,-0.0224,-0.0174,0.0284,ComeHere
25.7,0.00159,-0.0242,-0.0342,0.0419,ComeHere
25.7,0.00841,-0.0164,-0.0333,0.038,ComeHere
25.7,0.00482,-0.0102,-0.0351,0.0369,ComeHere
25.7,0.0083,-0.0171,-0.0372,0.0417,ComeHere
25.7,0.00806,-0.0146,-0.0318,0.0359,ComeHere
25.7,0.0117,-0.0124,-0.0186,0.0252,ComeHere
25.7,0.0107,-0.0108,-0.0232,0.0278,ComeHere
25.7,-5.82e-05,-0.0185,-0.017,0.0251,ComeHere
25.7,0.000716,-0.0215,-0.025,0.033,ComeHere
25.7,0.00889,-0.0214,-0.0222,0.0321,ComeHere
25.8,-0.00648,-0.0171,-0.0261,0.0319,ComeHere
25.8,-0.00374,-0.0226,-0.0288,0.0368,ComeHere
25.8,0.000449,-0.0178,-0.0316,0.0363,ComeHere
25.8,0.00192,-0.0178,-0.0298,0.0348,ComeHere
25.8,0.013,-0.00825,-0.0261,0.0303,ComeHere
25.8,0.0107,-0.01,-0.0292,0.0327,ComeHere
25.8,0.0108,-0.0184,-0.0209,0.0299,ComeHere
25.8,0.00535,-0.0182,-0.0258,0.032,ComeHere
25.8,0.00896,-0.0213,-0.0331,0.0404,ComeHere
25.8,0.00481,-0.0174,-0.0304,0.0354,ComeHere
25.9,-0.00277,-0.0235,-0.0255,0.0348,ComeHere
25.9,-0.00211,-0.0241,-0.0263,0.0357,ComeHere
25.9,0.0072,-0.0242,-0.0283,0.038,ComeHere
25.9,-0.00427,-0.0148,-0.0179,0.0236,ComeHere
25.9,-0.00244,-0.00694,-0.0221,0.0233,ComeHere
25.9,0.00268,-0.0196,-0.024,0.0311,ComeHere
25.9,0.0175,-0.012,-0.03,0.0367,ComeHere
25.9,0.00827,-0.0124,-0.0213,0.026,ComeHere
25.9,-0.000854,-0.0131,-0.0273,0.0303,ComeHere
25.9,0.00168,-0.0207,-0.0304,0.0368,ComeHere
26.0,0.00631,-0.0159,-0.0248,0.0301,ComeHere
26.0,0.0054,-0.0257,-0.0225,0.0346,ComeHere
26.0,0.00544,-0.0166,-0.0276,0.0326,ComeHere
26.0,0.000285,-0.0205,-0.0321,0.0381,ComeHere
26.0,0.00374,-0.0168,-0.0236,0.0292,ComeHere
26.0,0.00729,-0.0197,-0.0269,0.0341,ComeHere
26.0,0.00578,-0.0114,-0.034,0.0364,ComeHere
26.0,0.00834,-0.0158,-0.03,0.0349,ComeHere
26.0,0.00532,-0.0208,-0.0286,0.0358,ComeHere
26.0,0.00339,-0.0149,-0.0319,0.0354,ComeHere
26.1,0.00114,-0.0194,-0.03,0.0358,ComeHere
26.1,0.00206,-0.0182,-0.0261,0.0319,ComeHere
26.1,0.00868,-0.0176,-0.0224,0.0298,ComeHere
26.1,0.00753,-0.0112,-0.021,0.025,ComeHere
26.1,-0.000176,-0.017,-0.0236,0.0291,ComeHere
26.1,0.00187,-0.0111,-0.0292,0.0313,ComeHere
26.1,0.01,-0.0181,-0.0236,0.0313,ComeHere
26.1,0.000929,-0.0167,-0.027,0.0318,ComeHere
26.1,0.0104,-0.0175,-0.0234,0.031,ComeHere
26.1,-0.00258,-0.0214,-0.0197,0.0292,ComeHere
26.2,0.00109,-0.0175,-0.0262,0.0316,ComeHere
26.2,0.0114,-0.0102,-0.028,0.032,ComeHere
26.2,0.00257,-0.00955,-0.0298,0.0314,ComeHere
26.2,0.00209,-0.0174,-0.0268,0.032,ComeHere
26.2,0.00573,-0.0128,-0.0303,0.0334,ComeHere
26.2,0.0133,-0.00821,-0.0219,0.0269,ComeHere
26.2,0.0106,-0.00801,-0.0218,0.0255,ComeHere
26.2,0.00483,-0.0187,-0.0257,0.0321,ComeHere
26.2,0.000488,-0.0142,-0.0382,0.0408,ComeHere
26.2,-0.00781,-0.0197,-0.0319,0.0383,ComeHere
26.2,-0.00871,-0.0208,-0.0239,0.0329,ComeHere
26.3,0.00481,-0.0135,-0.027,0.0306,ComeHere
26.3,0.00381,-0.018,-0.0322,0.0371,ComeHere
26.3,0.00603,-0.0128,-0.0351,0.0378,ComeHere
26.3,0.0117,-0.0146,-0.0276,0.0333,ComeHere
26.3,0.0143,-0.0108,-0.0233,0.0294,ComeHere
26.3,0.0128,-0.0127,-0.0242,0.0301,ComeHere
26.3,0.00569,-0.011,-0.0307,0.0331,ComeHere
26.3,-0.00122,-0.013,-0.03,0.0327,ComeHere
26.3,-0.00912,-0.0183,-0.0227,0.0305,ComeHere
26.3,0.005,-0.0174,-0.0258,0.0315,ComeHere
26.4,0.00598,-0.0126,-0.017,0.022,ComeHere
26.4,0.00597,-0.00987,-0.0288,0.031,ComeHere
26.4,0.00606,-0.0171,-0.0303,0.0353,ComeHere
26.4,0.00122,-0.0169,-0.0376,0.0413,ComeHere
26.4,0.00334,-0.0163,-0.0258,0.0307,ComeHere
26.4,0.00703,-0.0166,-0.0246,0.0305,ComeHere
26.4,0.00967,-0.0176,-0.0192,0.0278,ComeHere
26.4,0.0083,-0.0138,-0.0303,0.0343,ComeHere
26.4,0.0138,-0.0185,-0.0355,0.0424,ComeHere
26.4,0.0112,-0.0247,-0.0307,0.041,ComeHere
26.5,0.000975,-0.0137,-0.0342,0.0369,ComeHere
26.5,-0.00174,-0.0221,-0.0285,0.0361,ComeHere
26.5,0.00811,-0.0154,-0.0264,0.0316,ComeHere
26.5,0.000864,-0.0124,-0.0333,0.0355,ComeHere
26.5,0.00593,-0.016,-0.0309,0.0353,ComeHere
26.5,0.00273,-0.0166,-0.0245,0.0297,ComeHere
26.5,0.0106,-0.0173,-0.0209,0.0291,ComeHere
26.5,0.00701,-0.00985,-0.034,0.0361,ComeHere
26.5,0.00385,-0.0136,-0.0258,0.0294,ComeHere
26.5,0.00512,-0.0175,-0.0285,0.0338,ComeHere
26.6,0.00701,-0.018,-0.0274,0.0336,ComeHere
26.6,-0.0011,-0.0184,-0.0228,0.0293,ComeHere
26.6,0.00287,-0.0249,-0.0236,0.0344,ComeHere
26.6,-0.0113,-0.0249,-0.0264,0.038,ComeHere
26.6,-0.0104,-0.0195,-0.0267,0.0346,ComeHere
26.6,-0.00266,-0.0244,-0.0306,0.0392,ComeHere
26.6,0.00426,-0.0163,-0.0348,0.0386,ComeHere
26.6,0.00527,-0.0113,-0.0283,0.031,ComeHere
26.6,0.00773,-0.0124,-0.033,0.0361,ComeHere
26.6,0.017,-0.00914,-0.0247,0.0314,ComeHere
26.7,0.0186,-0.00662,-0.0276,0.0339,ComeHere
26.7,0.0226,-0.0164,-0.0277,0.0393,ComeHere
26.7,-0.000516,-0.0204,-0.0228,0.0306,ComeHere
26.7,-0.00659,-0.0189,-0.0264,0.0331,ComeHere
26.7,-0.00438,-0.0244,-0.0349,0.0429,ComeHere
26.7,-0.0142,-0.0196,-0.0194,0.031,ComeHere
26.7,-0.00607,-0.018,-0.0243,0.0309,ComeHere
26.7,0.00755,-0.013,-0.0384,0.0412,ComeHere
26.7,0.00479,-0.0129,-0.036,0.0385,ComeHere
26.7,0.0201,-0.0121,-0.0285,0.0369,ComeHere
26.8,0.0219,-0.00299,-0.0259,0.0341,ComeHere
26.8,0.0127,-0.0146,-0.0268,0.0331,ComeHere
26.8,0.0146,-0.0158,-0.03,0.0369,ComeHere
26.8,0.00821,-0.0203,-0.0253,0.0335,ComeHere
26.8,-0.00924,-0.0126,-0.0237,0.0284,ComeHere
26.8,-0.00828,-0.0232,-0.0361,0.0437,ComeHere
26.8,-0.00804,-0.0221,-0.0232,0.0331,ComeHere
26.8,-0.01,-0.0107,-0.0267,0.0304,ComeHere
26.8,0.00503,-0.0158,-0.0219,0.0275,ComeHere
26.8,0.00546,-0.0161,-0.0349,0.0389,ComeHere
26.9,0.00182,-0.00961,-0.0265,0.0283,ComeHere
26.9,0.00141,-0.00942,-0.0276,0.0292,ComeHere
26.9,0.0066,-0.0101,-0.03,0.0323,ComeHere
26.9,0.0114,-0.0147,-0.0131,0.0227,ComeHere
26.9,0.0127,-0.012,-0.0327,0.0371,ComeHere
26.9,0.00573,-0.0144,-0.0219,0.0268,ComeHere
26.9,0.0135,-0.00845,-0.0137,0.021,ComeHere
26.9,0.0208,-0.0123,-0.0279,0.0369,ComeHere
26.9,0.00909,-0.015,-0.0243,0.03,ComeHere
26.9,-0.000182,-0.0238,-0.033,0.0406,ComeHere
27.0,-0.00149,-0.0182,-0.0264,0.0321,ComeHere
27.0,-0.00529,-0.014,-0.0322,0.0355,ComeHere
27.0,0.000208,-0.0173,-0.0261,0.0313,ComeHere
27.0,0.00265,-0.0173,-0.0201,0.0267,ComeHere
27.0,0.0111,-0.0159,-0.02,0.0278,ComeHere
27.0,0.0147,-0.0178,-0.0237,0.0331,ComeHere
27.0,0.0113,-0.0161,-0.0276,0.0339,ComeHere
27.0,0.0119,-0.0119,-0.0321,0.0362,ComeHere
27.0,0.0124,-0.0112,-0.036,0.0397,ComeHere
27.0,0.00136,-0.0177,-0.0352,0.0395,ComeHere
27.1,-0.00807,-0.0198,-0.0276,0.0349,ComeHere
27.1,-0.0059,-0.0173,-0.0206,0.0275,ComeHere
27.1,-0.011,-0.0233,-0.0183,0.0316,ComeHere
27.1,-0.00142,-0.0163,-0.0265,0.0312,ComeHere
27.1,-0.00243,-0.00944,-0.0206,0.0227,ComeHere
27.1,0.00732,-0.0121,-0.0228,0.0268,ComeHere
27.1,0.0152,-0.0137,-0.0171,0.0267,ComeHere
27.1,0.0116,-0.0117,-0.0277,0.0323,ComeHere
27.1,0.0117,0.00032,-0.0282,0.0305,ComeHere
27.1,0.00538,-0.011,-0.0298,0.0323,ComeHere
27.2,-4.34e-05,-0.0194,-0.0213,0.0288,ComeHere
27.2,-0.00742,-0.0232,-0.0244,0.0345,ComeHere
27.2,-0.00525,-0.0254,-0.0289,0.0388,ComeHere
27.2,-0.00153,-0.0223,-0.0249,0.0334,ComeHere
27.2,0.00739,-0.0154,-0.028,0.0328,ComeHere
27.2,0.019,-0.00959,-0.0286,0.0357,ComeHere
27.2,0.0195,-0.006,-0.0277,0.0345,ComeHere
27.2,0.0235,-0.0091,-0.0366,0.0444,ComeHere
27.2,0.0251,-0.0103,-0.0288,0.0396,ComeHere
27.2,0.0112,-0.0153,-0.0328,0.0379,ComeHere
27.3,0.0072,-0.0165,-0.03,0.035,ComeHere
27.3,-0.00453,-0.0206,-0.0382,0.0436,ComeHere
27.3,-0.0269,-0.0347,-0.0355,0.0564,ComeHere
27.3,-0.0475,-0.0308,-0.0176,0.0593,ComeHere
27.3,-0.0247,-0.0138,-0.0325,0.0431,ComeHere
27.3,0.0137,-0.0148,-0.025,0.0322,ComeHere
27.3,0.0343,-0.00677,-0.046,0.0578,ComeHere
27.3,0.0267,0.00324,-0.0114,0.0292,ComeHere
27.3,0.0291,0.00677,-0.0216,0.0368,ComeHere
27.3,0.0315,0.0037,-0.0234,0.0394,ComeHere
27.4,0.0259,-0.00706,-0.0339,0.0432,ComeHere
27.4,-0.0108,-0.0138,-0.0298,0.0346,ComeHere
27.4,-0.0352,-0.0236,-0.0216,0.0475,ComeHere
27.4,-0.0296,-0.0322,-0.0256,0.0507,ComeHere
27.4,-0.0161,-0.0298,-0.0337,0.0478,ComeHere
27.4,-0.0205,-0.0264,-0.0364,0.0494,ComeHere
27.4,-0.00889,-0.0112,-0.0232,0.0273,ComeHere
27.4,0.0204,-0.00299,-0.0159,0.0261,ComeHere
27.4,0.0465,0.00496,-0.0313,0.0563,ComeHere
27.4,0.0476,-0.000204,-0.0274,0.0549,ComeHere
27.5,0.033,0.00583,-0.0217,0.0399,ComeHere
27.5,0.0101,0.00345,-0.0201,0.0228,ComeHere
27.5,0.00328,-0.0202,-0.0291,0.0356,ComeHere
27.5,-0.0122,-0.0273,-0.0243,0.0385,ComeHere
27.5,-0.0314,-0.033,-0.0301,0.0546,ComeHere
27.5,-0.0285,-0.0261,-0.028,0.0477,ComeHere
27.5,-0.00982,-0.0262,-0.0267,0.0387,ComeHere
27.5,0.00345,-0.0173,-0.0217,0.028,ComeHere
27.5,0.0243,-0.00664,-0.0279,0.0376,ComeHere
27.5,0.0395,0.00803,-0.0231,0.0465,ComeHere
27.6,0.0453,0.0124,-0.0249,0.0532,ComeHere
27.6,0.0293,-0.00167,-0.034,0.0449,ComeHere
27.6,0.016,-0.0118,-0.033,0.0385,ComeHere
27.6,-0.00512,-0.0177,-0.0262,0.0321,ComeHere
27.6,-0.02,-0.029,-0.0183,0.0397,ComeHere
27.6,-0.0257,-0.0301,-0.0309,0.0502,ComeHere
27.6,-0.0239,-0.0309,-0.0452,0.0598,ComeHere
27.6,-0.0135,-0.0193,-0.0259,0.035,ComeHere
27.6,0.00146,-0.0111,-0.0315,0.0334,ComeHere
27.6,0.0341,-0.00664,-0.0252,0.0429,ComeHere
27.7,0.0394,-0.00471,-0.0328,0.0515,ComeHere
27.7,0.0421,0.000854,-0.0315,0.0526,ComeHere
27.7,0.0163,-0.00306,-0.0202,0.0262,ComeHere
27.7,0.01,-0.0113,-0.0285,0.0322,ComeHere
27.7,-0.00209,-0.0328,-0.0339,0.0472,ComeHere
27.7,-0.0232,-0.0322,-0.022,0.0454,ComeHere
27.7,-0.0401,-0.0302,-0.024,0.0556,ComeHere
27.7,-0.0251,-0.0275,-0.0213,0.0429,ComeHere
27.7,-0.0086,-0.0238,-0.0301,0.0394,ComeHere
27.7,0.0156,-0.0133,-0.0273,0.0341,ComeHere
27.8,0.0386,-0.00179,-0.0334,0.0511,ComeHere
27.8,0.0405,0.00689,-0.027,0.0491,ComeHere
27.8,0.0343,0.00181,-0.0307,0.0461,ComeHere
27.8,0.0316,-0.00582,-0.0282,0.0427,ComeHere
27.8,0.00874,-0.0126,-0.0273,0.0313,ComeHere
27.8,-0.0166,-0.0255,-0.0217,0.0374,ComeHere
27.8,-0.0224,-0.0317,-0.0253,0.0464,ComeHere
27.8,-0.0359,-0.0394,-0.0267,0.0596,ComeHere
27.8,-0.0277,-0.0262,-0.0282,0.0474,ComeHere
27.8,-0.00788,-0.0168,-0.0262,0.0322,ComeHere
27.9,0.0181,-0.0163,-0.0237,0.034,ComeHere
27.9,0.0393,-0.00598,-0.0306,0.0502,ComeHere
27.9,0.0415,0.00433,-0.0348,0.0543,ComeHere
27.9,0.0329,0.00129,-0.0334,0.0469,ComeHere
27.9,0.0232,-0.00677,-0.0351,0.0426,ComeHere
27.9,0.00405,-0.0194,-0.0273,0.0337,ComeHere
27.9,-0.0105,-0.0183,-0.0319,0.0383,ComeHere
27.9,-0.0312,-0.0264,-0.0364,0.0547,ComeHere
27.9,-0.0403,-0.0355,-0.0205,0.0575,ComeHere
27.9,-0.016,-0.0203,-0.0385,0.0464,ComeHere
28.0,-0.00982,-0.0149,-0.0361,0.0403,ComeHere
28.0,0.028,-0.0102,-0.0122,0.0322,ComeHere
28.0,0.0368,0.00643,-0.0318,0.049,ComeHere
28.0,0.0479,0.0104,-0.0128,0.0506,ComeHere
28.0,0.0415,0.00275,-0.0235,0.0478,ComeHere
28.0,0.0304,-0.00187,-0.0321,0.0442,ComeHere
28.0,-0.000619,-0.0178,-0.0354,0.0396,ComeHere
28.0,-0.0236,-0.0201,-0.0262,0.0406,ComeHere
28.0,-0.0328,-0.0247,-0.0295,0.0505,ComeHere
28.0,-0.0233,-0.0368,-0.034,0.0552,ComeHere
28.0,-0.0213,-0.0251,-0.0342,0.0474,ComeHere
28.1,-0.00724,-0.0113,-0.0277,0.0308,ComeHere
28.1,0.0178,-0.00343,-0.0298,0.0349,ComeHere
28.1,0.0366,-0.00925,-0.0252,0.0454,ComeHere
28.1,0.0354,0.0016,-0.0481,0.0597,ComeHere
28.1,0.0116,0.00228,-0.0101,0.0156,ComeHere
28.1,0.000308,-0.00806,-0.0321,0.0331,ComeHere
28.1,8.85e-05,-0.0141,-0.017,0.0221,ComeHere
28.1,-0.00451,-0.024,-0.0312,0.0396,ComeHere
28.1,-0.0106,-0.0283,-0.0198,0.0361,ComeHere
28.1,-0.014,-0.0211,-0.0253,0.0358,ComeHere
28.2,-0.00105,-0.016,-0.0164,0.0229,ComeHere
28.2,0.0038,-0.0136,-0.0352,0.038,ComeHere
28.2,0.0173,-0.00127,-0.0295,0.0342,ComeHere
28.2,0.0239,-0.00591,-0.0357,0.0433,ComeHere
28.2,0.0216,-0.00132,-0.0294,0.0365,ComeHere
28.2,0.0106,-0.0099,-0.0279,0.0314,ComeHere
28.2,0.015,-0.011,-0.0373,0.0417,ComeHere
28.2,0.00166,-0.0126,-0.0249,0.028,ComeHere
28.2,-0.00362,-0.00925,-0.0153,0.0183,ComeHere
28.2,-0.0138,-0.0234,-0.0406,0.0488,ComeHere
28.3,-0.0143,-0.0284,-0.015,0.0352,ComeHere
28.3,-0.0207,-0.0228,-0.036,0.0473,ComeHere
28.3,-0.0136,-0.0142,-0.0294,0.0354,ComeHere
28.3,0.0166,-0.00584,-0.022,0.0282,ComeHere
28.3,0.0237,0.00164,-0.0324,0.0401,ComeHere
28.3,0.0352,-0.0114,-0.0162,0.0404,ComeHere
28.3,0.0295,-0.0131,-0.0334,0.0465,ComeHere
28.3,0.0342,0.00279,-0.0185,0.039,ComeHere
28.3,0.0188,-0.00633,-0.0205,0.0285,ComeHere
28.3,-0.00247,-0.0221,-0.0357,0.042,ComeHere
28.4,-0.00971,-0.0138,-0.0204,0.0265,ComeHere
28.4,-0.0209,-0.0232,-0.03,0.0432,ComeHere
28.4,-0.0247,-0.0338,-0.025,0.0488,ComeHere
28.4,-0.00914,-0.0272,-0.0234,0.037,ComeHere
28.4,-0.000656,-0.00714,-0.0319,0.0327,ComeHere
28.4,0.0131,-0.00113,-0.0253,0.0286,ComeHere
28.4,0.0158,-0.00771,-0.03,0.0348,ComeHere
28.4,0.0257,-0.00812,-0.03,0.0403,ComeHere
28.4,0.022,0.00664,-0.0229,0.0324,ComeHere
28.4,0.00706,0.00231,-0.0268,0.0278,ComeHere
28.5,-0.00182,-0.0112,-0.0303,0.0323,ComeHere
28.5,-0.00531,-0.0156,-0.0366,0.0401,ComeHere
28.5,-0.00662,-0.0222,-0.0231,0.0327,ComeHere
28.5,-0.0169,-0.0214,-0.0327,0.0425,ComeHere
28.5,-0.00777,-0.0187,-0.0339,0.0394,ComeHere
28.5,-0.00628,-0.0215,-0.0331,0.04,ComeHere
28.5,0.0186,-0.00791,-0.019,0.0278,ComeHere
28.5,0.0351,0.000348,-0.0246,0.0428,ComeHere
28.5,0.0196,-0.00419,-0.0396,0.0444,ComeHere
28.5,0.00207,-0.0156,-0.0172,0.0233,ComeHere
28.6,0.014,-0.00744,-0.0238,0.0286,ComeHere
28.6,0.0134,-0.00433,-0.0318,0.0348,ComeHere
28.6,-0.0184,-0.0318,-0.0319,0.0487,ComeHere
28.6,-0.0369,-0.0368,-0.0337,0.062,ComeHere
28.6,-0.0279,-0.0139,-0.0183,0.0361,ComeHere
28.6,0.0014,-0.0131,-0.0149,0.0199,ComeHere
28.6,0.00297,-0.0248,-0.0358,0.0437,ComeHere
28.6,-0.00434,-0.0208,-0.0397,0.045,ComeHere
28.6,0.014,7.08e-05,-0.0292,0.0324,ComeHere
28.6,0.0363,0.0117,-0.021,0.0435,ComeHere
28.7,0.0211,-0.012,-0.0298,0.0384,ComeHere
28.7,0.00154,-0.0191,-0.0342,0.0392,ComeHere
28.7,0.00204,-0.0138,-0.0166,0.0217,ComeHere
28.7,-0.00293,-0.0135,-0.0342,0.0369,ComeHere
28.7,-0.0174,-0.0254,-0.0324,0.0447,ComeHere
28.7,-0.0266,-0.0435,-0.0334,0.0609,ComeHere
28.7,-0.0342,-0.0337,-0.0379,0.0612,ComeHere
28.7,-0.0163,-0.0209,-0.00842,0.0278,ComeHere
28.7,0.0116,-0.0026,-0.0228,0.0257,ComeHere
28.7,0.0405,0.0034,-0.0303,0.0507,ComeHere
28.8,0.0701,0.00463,-0.0331,0.0777,ComeHere
28.8,0.0761,0.0148,-0.0235,0.0811,ComeHere
28.8,0.0318,0.0121,-0.0267,0.0433,ComeHere
28.8,-0.00448,-0.0141,-0.0201,0.025,ComeHere
28.8,-0.0112,-0.0228,-0.0485,0.0548,ComeHere
28.8,-0.00318,-0.0147,-0.0422,0.0448,ComeHere
28.8,-0.0124,-0.0239,0.0176,0.0322,ComeHere
28.8,-0.0256,-0.0232,-0.0448,0.0566,ComeHere
28.8,0.00356,-0.0114,0.00581,0.0133,ComeHere
28.8,0.0245,-0.0131,-0.0666,0.0722,ComeHere
28.9,0.0402,-0.00129,0.0076,0.0409,ComeHere
28.9,0.0421,0.0146,-0.0418,0.0611,ComeHere
28.9,0.0495,0.00725,-0.0472,0.0688,ComeHere
28.9,0.0422,-0.00406,-0.000479,0.0424,ComeHere
28.9,-0.00513,-0.0263,-0.068,0.0731,ComeHere
28.9,-0.0432,-0.0332,0.00132,0.0545,ComeHere
28.9,-0.0674,-0.0474,-0.0529,0.0979,ComeHere
28.9,-0.0574,-0.0484,0.00626,0.0753,ComeHere
28.9,-0.0374,-0.0381,-0.0454,0.07,ComeHere
28.9,-0.0129,-0.0251,-0.0357,0.0455,ComeHere
29.0,0.021,0.0023,-0.00752,0.0224,ComeHere
29.0,0.0541,0.0186,-0.0331,0.0661,ComeHere
29.0,0.0909,0.0165,-0.0379,0.0999,ComeHere
29.0,0.0673,0.0178,-0.0117,0.0706,ComeHere
29.0,0.0516,0.013,-0.0406,0.0669,ComeHere
29.0,0.0272,-0.00557,-0.00542,0.0283,ComeHere
