"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.528043583E0,-2.881070931E-2,9.891743856E-3,-2.145811200E-2,3.726062450E-2
1.538021583E0,6.458459251E-3,-4.578196267E-3,-9.632703066E-3,1.246838182E-2
1.547998583E0,3.001915520E-2,-1.155471940E-2,-1.771647871E-2,3.672240238E-2
1.557976583E0,4.240525501E-2,-2.709546743E-2,-3.777593672E-2,6.292369509E-2
1.567954583E0,3.976695933E-2,-3.239023084E-2,-1.876605392E-2,5.461412718E-2
1.577932583E0,3.592848153E-2,4.812806658E-4,-2.430512130E-2,4.338002233E-2
1.587909583E0,1.864819369E-2,-1.027050639E-2,-3.119021773E-2,3.776331701E-2
1.597887583E0,-2.127485432E-2,6.011476731E-3,-2.191010177E-2,3.112571025E-2
1.607865583E0,-4.502361991E-2,2.036339446E-2,-1.562434494E-2,5.182580765E-2
1.617842583E0,-6.959124922E-2,2.388273306E-2,-3.134107590E-2,7.997243240E-2
1.627820583E0,-5.803322706E-2,2.899796868E-2,-2.729948044E-2,7.038465218E-2
1.637798583E0,-2.476256771E-2,1.265514711E-2,-1.936656296E-2,3.388806972E-2
1.647776583E0,-1.594692738E-3,-1.036147627E-2,-1.906543136E-2,2.175761725E-2
1.657753583E0,1.500079878E-2,-1.902866699E-3,-2.145986617E-2,2.625206128E-2
1.667731583E0,3.330140063E-2,-3.045038050E-3,-2.325437665E-2,4.073108854E-2
1.677709583E0,4.149430906E-2,-2.423095303E-2,-9.184221625E-3,4.892102509E-2
1.687686583E0,1.874396240E-2,-1.021621864E-2,-6.789202094E-3,2.240090433E-2
1.697664583E0,-3.190302530E-3,1.292197200E-2,-3.014122725E-2,3.294918771E-2
1.707642583E0,-3.326757357E-2,3.019465618E-3,-1.876488447E-2,3.831409027E-2
1.717620583E0,-5.898065872E-2,1.819606916E-2,-1.577052534E-2,6.370654994E-2
1.727597583E0,-6.771196324E-2,1.626360093E-2,-2.130783856E-2,7.282471192E-2
1.737575583E0,-2.656186332E-2,9.121236149E-3,-1.007943034E-2,2.983830504E-2
1.747553583E0,-1.784304352E-2,7.502480177E-3,-2.804207683E-2,3.407373598E-2
1.757530583E0,-8.640151913E-4,1.000440326E-3,-2.983600259E-2,2.986527170E-2
1.767508583E0,4.072141679E-2,-7.962308871E-3,-1.501681924E-2,4.412637542E-2
1.777486583E0,2.699824833E-2,-1.857773703E-2,-1.337141275E-2,3.539537265E-2
1.787464583E0,1.373066705E-2,-4.123456478E-3,-5.887561440E-3,1.549830606E-2
1.797441583E0,1.499782264E-2,-9.286392583E-3,2.645280361E-3,1.783730023E-2
1.807419583E0,-8.663887954E-3,3.828665446E-3,-3.073413491E-2,3.216066981E-2
1.817397583E0,-2.684317149E-2,1.343491900E-2,-9.628025293E-3,3.152382869E-2
1.827374583E0,-4.154679696E-2,1.251411044E-2,-1.666047156E-2,4.647914167E-2
1.837352583E0,-4.139303346E-2,1.705797259E-2,-2.249774694E-2,5.010495251E-2
1.847330583E0,-3.554438341E-2,5.398368761E-3,-2.354556799E-2,4.297603227E-2
1.857308583E0,-1.612896651E-2,1.081229660E-2,-4.984166622E-3,2.004722513E-2
1.867285583E0,3.694890403E-3,6.618582169E-3,-1.785739660E-2,1.939959944E-2
1.877263583E0,3.784285080E-2,-1.297457867E-2,-1.037179112E-2,4.132789735E-2
1.887241583E0,1.627101502E-2,-1.867462722E-2,-1.291649938E-2,2.793427263E-2
1.897218583E0,1.700859788E-2,-1.973527559E-2,-1.007241368E-2,2.793254413E-2
1.907196583E0,1.718528657E-2,-6.151133822E-3,-2.189782262E-2,2.850763332E-2
1.917174583E0,-2.193006453E-2,-4.858853482E-4,-3.282509923E-2,3.947975373E-2
1.927152583E0,-1.903732361E-2,8.047586856E-3,-3.566801548E-2,4.122366641E-2
1.937129583E0,-3.468136179E-2,1.404471050E-2,-8.724045753E-3,3.842082408E-2
1.947107583E0,-3.623106580E-2,2.173473098E-2,-1.261536777E-2,4.409349344E-2
1.957085583E0,-2.493307572E-2,1.843208654E-2,-1.306326449E-2,3.364593524E-2
1.967062583E0,-8.249570470E-4,7.128039105E-3,-3.312096834E-2,3.388934994E-2
1.977040583E0,1.074669700E-2,-1.162723401E-2,-2.009804964E-2,2.558545811E-2
1.987018583E0,2.530532180E-2,-1.130420275E-2,-2.863030672E-2,3.984769472E-2
1.996996583E0,8.984415300E-3,-5.319477031E-3,-1.440987825E-2,1.779497529E-2
2.006973583E0,2.898111682E-2,-8.651805231E-3,-4.764077425E-2,5.643050803E-2
2.016951583E0,6.789506446E-3,-1.990202174E-2,-7.524781823E-3,2.233405938E-2
2.026929583E0,-2.108619254E-2,1.457208367E-3,-2.285676599E-3,2.125971048E-2
2.036906583E0,-1.647677420E-2,1.914650666E-2,-1.081910312E-2,2.747955235E-2
2.046884583E0,-3.975711957E-2,5.080691362E-3,-3.207490146E-2,5.133460124E-2
2.056862583E0,-2.330357092E-2,1.431516250E-2,-2.159727573E-2,3.484856689E-2
2.066840583E0,-1.317570462E-2,1.398498667E-2,-1.845439732E-2,2.664101772E-2
2.076817583E0,-8.651293600E-3,5.140990773E-3,-3.073004186E-2,3.233589553E-2
2.086795583E0,1.785056267E-2,7.081727330E-3,-1.172015905E-2,2.249790163E-2
2.096773583E0,1.123163903E-2,4.842170645E-3,-3.402085483E-2,3.615266097E-2
2.106751583E0,-5.287811846E-3,-5.652220147E-3,-1.441163242E-2,1.635859700E-2
2.116728583E0,1.143163208E-2,6.276976867E-3,-9.770112634E-3,1.629532913E-2
2.126706583E0,6.532939303E-3,-1.658626674E-3,-2.623587191E-2,2.708784438E-2
2.136684583E0,-2.551900784E-3,-1.479683602E-3,-3.183808923E-3,4.340311098E-3
2.146661583E0,-1.499989429E-2,1.653215258E-2,-1.875202060E-2,2.915385351E-2
2.156639583E0,-2.615724970E-2,2.182481465E-2,-1.949871004E-2,3.925205650E-2
2.166617583E0,-1.907673293E-2,1.217874521E-2,-2.608384430E-2,3.453419331E-2
2.176594583E0,-1.398343808E-2,1.508495757E-2,-2.084473908E-2,2.928473378E-2
2.186572583E0,2.643847108E-3,2.510355860E-3,-3.630536199E-3,5.145153755E-3
2.196550583E0,-5.002755515E-4,-1.286072242E-2,-1.021742463E-2,1.643302233E-2
2.206528583E0,-3.637373558E-4,2.354390519E-3,-1.006715119E-2,1.034519176E-2
2.216505583E0,8.622212267E-3,-3.327549929E-3,-1.500512481E-2,1.762296523E-2
2.226483583E0,1.680410521E-2,-8.106917823E-3,-2.668084502E-2,3.255714299E-2
2.236461583E0,-1.055774400E-2,-8.247196181E-3,-3.177143097E-2,3.448051666E-2
2.246438583E0,-4.963450691E-3,-1.505920242E-2,-1.799948394E-2,2.398743092E-2
2.256416583E0,-8.022231411E-4,8.510247795E-3,-2.773042023E-2,2.901799589E-2
2.266394583E0,-1.791289148E-2,8.895369172E-3,-2.159376740E-2,2.943280592E-2
2.276372583E0,-1.179886806E-2,8.631723700E-3,-2.024598420E-2,2.497238110E-2
2.286349583E0,-1.363886577E-2,8.711446831E-3,-2.024539948E-2,2.591879946E-2
2.296327583E0,-1.862161170E-4,-1.876060870E-3,-1.350882232E-2,1.363974198E-2
2.306305583E0,1.558895330E-2,2.636271995E-4,-2.054419219E-2,2.579047881E-2
2.316282583E0,-2.073221672E-3,-1.183348540E-3,-2.847710967E-2,2.857698964E-2
2.326260708E0,9.757109431E-3,-4.217130700E-3,-1.799772978E-2,2.090224038E-2
2.336238708E0,2.232134833E-2,1.235720406E-2,-2.428348660E-2,3.522258941E-2
2.346216708E0,-1.009541768E-2,1.039430290E-2,-2.383442044E-2,2.789334309E-2
