"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.097942375E0,-3.225075419E-2,-9.064395731E-2,-4.283962548E-2,1.053170055E-1
2.107888375E0,-3.478562496E-2,-8.746224060E-2,-3.460733056E-2,1.002863429E-1
2.117834375E0,-3.472257324E-2,-8.794585101E-2,-3.565632105E-2,1.010519818E-1
2.127780375E0,-3.753683128E-2,-8.054146701E-2,-3.026986599E-2,9.387335297E-2
2.137725375E0,-3.088986043E-2,-8.330672493E-2,-3.566333771E-2,9.573958195E-2
2.147671375E0,-3.511133086E-2,-8.833838191E-2,-2.533715487E-2,9.837909681E-2
2.157617375E0,-3.550748885E-2,-8.483178841E-2,-3.207607090E-2,9.739655237E-2
2.167563375E0,-3.308604493E-2,-8.667092046E-2,-3.103117347E-2,9.782366048E-2
2.177509375E0,-3.823440183E-2,-9.067794425E-2,-2.729070961E-2,1.021231702E-1
2.187455375E0,-3.523679018E-2,-8.598116828E-2,-2.594760418E-2,9.647627088E-2
2.197400375E0,-3.099437027E-2,-8.533636658E-2,-2.505181074E-2,9.418354246E-2
2.207346375E0,-2.927072073E-2,-9.098993889E-2,-2.505356491E-2,9.881105801E-2
2.217292375E0,-1.601643273E-2,-9.155749340E-2,-3.433485031E-2,9.908674311E-2
2.227238375E0,-1.355607742E-2,-9.668649738E-2,-4.002594531E-2,1.055183506E-1
2.237184375E0,-1.416478170E-2,-9.045624342E-2,-3.898104787E-2,9.951128131E-2
2.247130375E0,-1.714925311E-2,-9.910550877E-2,-3.434128225E-2,1.062794543E-1
2.257075792E0,-2.007723949E-2,-9.758360644E-2,-2.581136405E-2,1.029168708E-1
2.267021792E0,-2.071354675E-2,-9.826069574E-2,-1.847720146E-2,1.021059368E-1
2.276967792E0,-1.635789414E-2,-1.024206060E-1,-1.802988946E-2,1.052741095E-1
2.286913792E0,-6.336008620E-3,-9.540138901E-2,-1.967997372E-2,9.761593823E-2
2.296859792E0,-1.419498623E-2,-9.941039538E-2,-2.087923765E-2,1.025664024E-1
2.306805792E0,-1.761646162E-2,-1.040953216E-1,-2.821690857E-2,1.092811495E-1
2.316751792E0,-2.648761967E-2,-9.610998019E-2,-3.705146670E-2,1.063556932E-1
2.326696792E0,-2.863182791E-2,-8.940456687E-2,-3.825014591E-2,1.013707641E-1
2.336642792E0,-2.823822579E-2,-8.157404875E-2,-3.226318181E-2,9.215549753E-2
2.346588792E0,-2.428169818E-2,-8.160541358E-2,-2.672762275E-2,8.923794154E-2
2.356534792E0,-3.096146826E-2,-7.969544800E-2,-3.226902902E-2,9.138526787E-2
2.366480792E0,-2.950351757E-2,-8.494272105E-2,-2.972782910E-2,9.470727127E-2
2.376426792E0,-4.032828290E-2,-7.979712560E-2,-1.161783278E-2,9.016055509E-2
2.386371792E0,-4.287246125E-2,-7.063538834E-2,-2.823561966E-2,8.731927758E-2
2.396317792E0,-3.883987416E-2,-7.397693505E-2,-3.602235675E-2,9.098754271E-2
2.406263792E0,-4.051101753E-2,-7.861825383E-2,-3.422960043E-2,9.483479278E-2
2.416209792E0,-4.140705307E-2,-8.410057582E-2,-2.944190025E-2,9.825617735E-2
2.426155792E0,-3.596956735E-2,-8.134938776E-2,-3.228832483E-2,9.462594034E-2
2.436101792E0,-4.218903137E-2,-7.195482169E-2,-3.243918300E-2,8.949699060E-2
2.446046792E0,-4.688120266E-2,-7.289006556E-2,-2.016587734E-2,8.898017437E-2
2.455992792E0,-3.461579532E-2,-8.253639995E-2,-1.582548916E-2,9.088980531E-2
2.465938792E0,-2.224465159E-2,-8.577028479E-2,-2.510911345E-2,9.209687213E-2
2.475884792E0,-2.018242770E-2,-8.611249309E-2,-2.930156708E-2,9.317335288E-2
2.485830792E0,-1.546835676E-2,-8.944668509E-2,-3.095048189E-2,9.590574469E-2
2.495776792E0,-1.431770467E-2,-8.905290253E-2,-4.412425876E-2,1.004109871E-1
2.505721792E0,-1.827809463E-2,-9.067723162E-2,-3.963418186E-2,1.006345738E-1
2.515667792E0,-2.150367003E-2,-9.840958047E-2,-4.008324802E-2,1.084136529E-1
2.525613792E0,-2.087391577E-2,-9.222777617E-2,-3.095282078E-2,9.949753852E-2
2.535559792E0,-2.212338581E-2,-9.380402106E-2,-1.448823094E-2,9.746049150E-2
2.545505792E0,-1.244927715E-2,-9.101613259E-2,-1.074835181E-2,9.249025873E-2
2.555451792E0,-1.385374638E-2,-8.660157613E-2,-3.080956399E-2,9.295691750E-2
2.565397792E0,-1.668607140E-2,-8.506646276E-2,-4.084104717E-2,9.582650572E-2
2.575342792E0,-2.355567271E-2,-8.571189486E-2,-2.886887312E-2,9.346020797E-2
2.585288792E0,-2.581072452E-2,-8.379862195E-2,-3.650416732E-2,9.497871747E-2
2.595234792E0,-3.255645393E-2,-8.154690488E-2,-4.997966051E-2,1.010335927E-1
2.605180792E0,-3.590785182E-2,-8.067380595E-2,-3.171939075E-2,9.382833548E-2
2.615126792E0,-3.915201497E-2,-8.088054157E-2,-3.905472279E-2,9.797863876E-2
2.625072792E0,-3.069304909E-2,-8.824809724E-2,-1.301005483E-2,9.433478391E-2
2.635017792E0,-3.819857850E-2,-8.322964218E-2,-2.064651847E-2,9.387536132E-2
2.644963792E0,-3.679974407E-2,-7.330550110E-2,-2.513951898E-2,8.578993571E-2
2.654909792E0,-2.939238621E-2,-7.094178244E-2,-2.723633051E-2,8.147678543E-2
2.664855792E0,-3.797669037E-2,-7.799655776E-2,-3.337532222E-2,9.294947105E-2
2.674801792E0,-3.236852990E-2,-7.276473415E-2,-3.397700071E-2,8.658443764E-2
2.684747792E0,-3.690455769E-2,-7.214749658E-2,-4.176432252E-2,9.116724345E-2
2.694692792E0,-3.167232523E-2,-8.189337068E-2,-3.952250004E-2,9.628960669E-2
2.704638792E0,-2.510073778E-2,-8.154490404E-2,-2.740005255E-2,8.961239474E-2
2.714584792E0,-2.868684656E-2,-8.561643907E-2,-1.991678596E-2,9.246506458E-2
