Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Gesture
24.2,0.296,0.0382,-0.0183,0.299,Circle
24.2,0.29,0.0465,-0.0101,0.294,Circle
24.2,0.29,0.0435,-0.0195,0.293,Circle
24.3,0.295,0.042,-0.0219,0.299,Circle
24.3,0.289,0.0548,-0.01,0.294,Circle
24.3,0.292,0.0477,0.00151,0.296,Circle
24.3,0.311,0.053,-0.0144,0.315,Circle
24.3,0.29,0.0392,-0.00962,0.293,Circle
24.3,0.273,0.0551,-0.00695,0.279,Circle
24.3,0.296,0.0582,-0.0197,0.302,Circle
24.3,0.297,0.0485,-0.02,0.301,Circle
24.3,0.278,0.0348,-0.0296,0.281,Circle
24.3,0.268,0.0477,-0.0323,0.274,Circle
24.4,0.268,0.055,-0.00617,0.274,Circle
24.4,0.28,0.0478,-0.0105,0.284,Circle
24.4,0.273,0.0462,-0.0203,0.278,Circle
24.4,0.287,0.0444,-0.0164,0.291,Circle
24.4,0.286,0.0444,-0.0239,0.29,Circle
24.4,0.288,0.0258,-0.00375,0.289,Circle
24.4,0.289,0.0476,-0.0154,0.293,Circle
24.4,0.279,0.0391,-0.0217,0.283,Circle
24.4,0.266,0.036,-0.0173,0.269,Circle
24.4,0.266,0.0435,-0.019,0.27,Circle
24.5,0.259,0.0359,-0.017,0.262,Circle
24.5,0.266,0.0316,-0.0183,0.269,Circle
24.5,0.279,0.0513,-0.0252,0.285,Circle
24.5,0.256,0.0428,-0.00901,0.26,Circle
24.5,0.264,0.028,-0.0131,0.266,Circle
24.5,0.274,0.043,-0.018,0.277,Circle
24.5,0.264,0.0433,-0.0128,0.268,Circle
24.5,0.269,0.0544,-0.00879,0.274,Circle
24.5,0.259,0.0462,-0.0121,0.264,Circle
24.5,0.263,0.0458,-0.0371,0.269,Circle
24.6,0.273,0.0506,-0.0262,0.279,Circle
24.6,0.265,0.0334,-0.0123,0.267,Circle
24.6,0.259,0.0377,-0.0182,0.262,Circle
24.6,0.246,0.0332,-0.0201,0.249,Circle
24.6,0.281,0.0352,-0.0299,0.285,Circle
24.6,0.261,0.034,-0.0306,0.265,Circle
24.6,0.266,0.0525,-0.0272,0.273,Circle
24.6,0.268,0.0399,-0.0208,0.272,Circle
24.6,0.269,0.0271,-0.013,0.271,Circle
24.6,0.255,0.0325,-0.0171,0.258,Circle
24.7,0.252,0.0333,-0.00604,0.254,Circle
24.7,0.254,0.0343,-0.0233,0.257,Circle
24.7,0.267,0.0381,-0.0345,0.272,Circle
24.7,0.257,0.0424,-0.0187,0.261,Circle
24.7,0.271,0.0507,-0.02,0.277,Circle
24.7,0.262,0.0407,-0.00942,0.266,Circle
24.7,0.26,0.0312,-0.0153,0.263,Circle
24.7,0.258,0.0504,-0.0315,0.265,Circle
24.7,0.255,0.0368,-0.0381,0.261,Circle
24.7,0.249,0.0447,-0.0278,0.254,Circle
24.8,0.271,0.0517,-0.0203,0.276,Circle
24.8,0.246,0.0334,-0.0342,0.251,Circle
24.8,0.26,0.0469,-0.0215,0.265,Circle
24.8,0.245,0.0352,-0.0154,0.248,Circle
24.8,0.242,0.0381,-0.0237,0.246,Circle
24.8,0.249,0.0426,-0.0228,0.254,Circle
24.8,0.239,0.046,-0.0304,0.245,Circle
24.8,0.252,0.0508,-0.0141,0.258,Circle
24.8,0.243,0.0308,-0.0165,0.246,Circle
24.8,0.253,0.0485,-0.0264,0.259,Circle
24.9,0.252,0.0432,-0.0115,0.256,Circle
24.9,0.267,0.0301,-0.0169,0.269,Circle
24.9,0.235,0.0375,-0.0195,0.239,Circle
24.9,0.244,0.0333,-0.0109,0.246,Circle
24.9,0.263,0.0382,-0.0265,0.268,Circle
24.9,0.255,0.0434,-0.017,0.259,Circle
24.9,0.24,0.0344,-0.0269,0.244,Circle
24.9,0.245,0.0396,-0.0168,0.249,Circle
24.9,0.237,0.0381,-0.0169,0.24,Circle
24.9,0.239,0.0284,-0.0244,0.242,Circle
25.0,0.25,0.0433,-0.0305,0.255,Circle
25.0,0.241,0.0301,-0.026,0.244,Circle
25.0,0.235,0.0367,-0.0234,0.239,Circle
25.0,0.247,0.0393,-0.0159,0.25,Circle
25.0,0.257,0.0314,-0.00168,0.259,Circle
25.0,0.245,0.0524,-0.00424,0.25,Circle
25.0,0.23,0.0408,-0.0263,0.235,Circle
25.0,0.249,0.0417,-0.0119,0.252,Circle
25.0,0.235,0.0386,-0.0389,0.241,Circle
25.0,0.231,0.046,-0.0136,0.236,Circle
25.1,0.229,0.0335,-0.0271,0.233,Circle
25.1,0.227,0.0289,-0.0311,0.231,Circle
25.1,0.217,0.0303,-0.0118,0.219,Circle
25.1,0.218,0.045,-0.0223,0.223,Circle
25.1,0.222,0.0516,-0.0217,0.229,Circle
25.1,0.243,0.0257,0.0055,0.244,Circle
25.1,0.241,0.0513,-0.0475,0.251,Circle
25.1,0.231,0.0451,-0.0159,0.236,Circle
25.1,0.234,0.0289,0.00621,0.236,Circle
25.1,0.246,0.0262,-0.0628,0.256,Circle
25.1,0.226,0.0436,0.0258,0.232,Circle
25.2,0.234,0.0496,-0.0351,0.242,Circle
25.2,0.221,0.0384,-0.000873,0.224,Circle
25.2,0.231,0.0327,-0.0289,0.235,Circle
25.2,0.222,0.0455,-0.0199,0.227,Circle
25.2,0.222,0.0417,-0.00421,0.226,Circle
25.2,0.226,0.0359,-0.0268,0.231,Circle
25.2,0.236,0.0148,-0.0241,0.237,Circle
25.2,0.231,0.0467,-0.0137,0.236,Circle
25.2,0.232,0.0615,-0.0159,0.241,Circle
25.2,0.229,0.0415,-0.0122,0.233,Circle
25.3,0.224,0.0384,-0.00772,0.227,Circle
25.3,0.228,0.0492,-0.00743,0.233,Circle
25.3,0.215,0.0432,-0.0161,0.22,Circle
25.3,0.217,0.0355,-0.0346,0.223,Circle
25.3,0.218,0.029,-0.0211,0.22,Circle
25.3,0.237,0.0331,-0.00165,0.239,Circle
25.3,0.22,0.0325,-0.028,0.224,Circle
25.3,0.214,0.0372,-0.00587,0.217,Circle
25.3,0.217,0.0251,-0.0424,0.223,Circle
25.3,0.216,0.0268,-0.0135,0.218,Circle
25.4,0.223,0.0372,-0.00485,0.226,Circle
25.4,0.22,0.0336,-0.0174,0.224,Circle
25.4,0.209,0.0514,-0.0216,0.216,Circle
25.4,0.231,0.021,-0.0751,0.244,Circle
25.4,0.265,0.0335,-0.262,0.374,Circle
25.4,0.281,0.00733,0.51,0.582,Circle
25.4,0.174,-0.0232,0.104,0.204,Circle
25.4,0.173,0.2,-0.698,0.746,Circle
25.4,0.237,-0.0729,0.612,0.661,Circle
25.4,0.145,0.075,-0.448,0.477,Circle
25.5,0.112,0.07,0.146,0.197,Circle
25.5,0.203,0.0879,0.00419,0.221,Circle
25.5,0.281,0.016,-0.2,0.345,Circle
25.5,0.256,-0.057,0.151,0.303,Circle
25.5,0.27,0.0852,-0.0767,0.293,Circle
25.5,0.289,0.0378,-0.0325,0.293,Circle
25.5,0.228,-0.0195,0.0158,0.229,Circle
25.5,0.217,0.0243,-0.0124,0.219,Circle
25.5,0.188,0.0883,-0.0711,0.219,Circle
25.5,0.161,0.0634,0.0491,0.18,Circle
25.6,0.161,0.0327,-0.105,0.195,Circle
25.6,0.182,0.0136,0.0558,0.191,Circle
25.6,0.239,0.0559,-0.0622,0.253,Circle
25.6,0.224,0.0334,-0.000665,0.227,Circle
25.6,0.248,0.00397,0.0125,0.249,Circle
25.6,0.255,0.0204,-0.111,0.279,Circle
25.6,0.243,0.00599,0.0709,0.253,Circle
25.6,0.209,0.0554,-0.0642,0.226,Circle
25.6,0.162,0.046,-0.000709,0.169,Circle
25.6,0.173,0.0348,-0.028,0.179,Circle
25.7,0.175,0.0439,-0.037,0.184,Circle
25.7,0.156,0.0611,0.0132,0.168,Circle
25.7,0.166,0.0324,-0.0404,0.174,Circle
25.7,0.198,0.0165,-0.0112,0.199,Circle
25.7,0.234,0.0335,-0.0258,0.238,Circle
25.7,0.254,0.0273,-0.0226,0.257,Circle
25.7,0.249,0.0355,0.0052,0.251,Circle
25.7,0.221,0.035,-0.0161,0.225,Circle
25.7,0.226,0.0239,-0.0325,0.229,Circle
25.7,0.19,0.0357,-0.03,0.196,Circle
25.8,0.179,0.0296,-0.0138,0.182,Circle
25.8,0.192,0.0357,-0.012,0.196,Circle
25.8,0.221,0.0255,-0.0408,0.226,Circle
25.8,0.24,0.0327,-0.0299,0.244,Circle
25.8,0.126,0.0897,0.074,0.171,Circle
25.8,0.147,0.0188,-0.264,0.303,Circle
25.8,0.293,-0.00372,0.15,0.329,Circle
25.8,0.182,0.0279,-0.0247,0.186,Circle
25.8,0.286,0.0989,-0.205,0.365,Circle
25.8,0.156,-0.0669,0.23,0.285,Circle
25.9,0.341,0.0267,-0.255,0.427,Circle
25.9,0.17,0.0312,0.114,0.207,Circle
25.9,0.204,0.0657,-0.0175,0.215,Circle
25.9,0.0855,0.0565,-0.0835,0.132,Circle
25.9,0.208,0.0162,0.079,0.223,Circle
25.9,0.216,0.0693,-0.151,0.273,Circle
25.9,0.197,0.0295,0.126,0.236,Circle
25.9,0.197,0.0523,-0.164,0.261,Circle
25.9,0.22,-0.00583,0.0861,0.236,Circle
25.9,0.266,0.0152,-0.098,0.284,Circle
26.0,0.224,0.044,0.0113,0.229,Circle
26.0,0.185,0.0211,0.00843,0.186,Circle
26.0,0.181,0.0377,-0.0919,0.207,Circle
26.0,0.172,0.0209,0.0837,0.192,Circle
26.0,0.182,0.0781,-0.111,0.227,Circle
26.0,0.144,0.0466,0.0443,0.158,Circle
26.0,0.191,0.037,-0.0677,0.206,Circle
26.0,0.203,0.03,-0.0216,0.207,Circle
26.0,0.237,0.0323,0.0157,0.239,Circle
26.0,0.224,0.0223,-0.0448,0.229,Circle
26.1,0.19,0.006,0.0211,0.191,Circle
26.1,0.204,0.0239,-0.0415,0.209,Circle
26.1,0.191,0.036,0.0257,0.196,Circle
26.1,0.197,0.0505,-0.0375,0.206,Circle
26.1,0.158,0.0227,-0.0129,0.16,Circle
26.1,0.174,0.0321,-0.0478,0.184,Circle
26.1,0.207,0.0208,0.00682,0.209,Circle
26.1,0.208,0.0233,0.00442,0.21,Circle
26.1,0.192,0.0342,-0.0359,0.198,Circle
26.1,0.195,0.0232,-0.00189,0.197,Circle
26.2,0.175,0.029,-0.036,0.181,Circle
26.2,0.184,0.0363,-0.00714,0.188,Circle
26.2,0.18,0.0355,-0.0284,0.186,Circle
26.2,0.169,0.0224,-0.0277,0.173,Circle
26.2,0.179,0.0261,-0.0356,0.184,Circle
26.2,0.19,0.0261,-0.0326,0.194,Circle
26.2,0.209,0.0184,-0.0109,0.21,Circle
26.2,0.188,0.0217,-0.024,0.191,Circle
26.2,0.179,0.0258,-0.0163,0.182,Circle
26.2,0.196,0.0354,-0.0202,0.2,Circle
26.3,0.2,0.0331,-0.0177,0.204,Circle
26.3,0.188,0.0214,-0.0351,0.193,Circle
26.3,0.18,0.0236,-0.0174,0.183,Circle
26.3,0.191,0.0252,-0.00245,0.192,Circle
26.3,0.198,0.0502,-0.00874,0.205,Circle
26.3,0.19,0.0291,-0.0311,0.194,Circle
26.3,0.196,0.029,-0.0108,0.199,Circle
26.3,0.187,0.029,-0.0185,0.19,Circle
26.3,0.188,0.032,-0.0279,0.193,Circle
26.3,0.193,0.012,-0.0167,0.194,Circle
26.4,0.192,0.0261,-0.0218,0.195,Circle
26.4,0.19,0.0366,-0.0262,0.195,Circle
26.4,0.194,0.0339,-0.0274,0.198,Circle
26.4,0.175,0.0308,-0.02,0.179,Circle
26.4,0.171,0.0305,-0.0283,0.176,Circle
26.4,0.162,0.0375,-0.0183,0.167,Circle
26.4,0.171,0.034,-0.0269,0.177,Circle
26.4,0.185,0.0224,-0.0163,0.187,Circle
26.4,0.187,0.0325,-0.0262,0.191,Circle
26.4,0.192,0.0424,-0.0127,0.197,Circle
26.5,0.182,0.0225,-0.0243,0.185,Circle
26.5,0.189,0.0237,-0.0207,0.192,Circle
26.5,0.19,0.0189,-0.0228,0.193,Circle
26.5,0.196,0.0181,-0.0191,0.198,Circle
26.5,0.187,0.0318,-0.0218,0.191,Circle
26.5,0.176,0.028,-0.0354,0.182,Circle
26.5,0.184,0.0401,-0.0311,0.19,Circle
26.5,0.176,0.0272,-0.0216,0.18,Circle
26.5,0.168,0.0359,-0.0186,0.173,Circle
26.5,0.162,0.0301,-0.027,0.167,Circle
26.6,0.182,0.0417,-0.209,0.28,Circle
26.6,0.188,0.0211,-0.00462,0.189,Circle
26.6,0.185,0.0345,-0.0108,0.189,Circle
26.6,0.175,0.036,-0.0159,0.179,Circle
26.6,0.197,0.00696,0.0425,0.202,Circle
26.6,0.214,-0.00442,0.0416,0.218,Circle
26.6,0.205,0.0104,0.0998,0.229,Circle
26.6,0.172,0.0142,0.0441,0.178,Circle
26.6,0.123,0.0196,-0.0308,0.128,Circle
26.6,0.142,0.018,-0.0328,0.147,Circle
26.7,0.162,0.0135,-0.0519,0.171,Circle
-0.00053,-0.0775,-0.0391,-0.0236,0.09,Circle
0.00941,-0.0666,-0.0313,-0.0236,0.0773,Circle
0.0194,-0.0491,-0.0243,-0.0268,0.061,Circle
0.0293,-0.0412,-0.0294,-0.0414,0.0654,Circle
0.0392,-0.00393,-0.00826,-0.0169,0.0192,Circle
0.0492,0.0392,0.0143,-0.0355,0.0548,Circle
0.0591,0.0692,0.0149,-0.0208,0.0737,Circle
0.0691,0.0756,0.0109,-0.0365,0.0847,Circle
0.079,0.0466,0.00979,-0.0197,0.0515,Circle
0.089,0.0162,0.000245,-0.0271,0.0315,Circle
0.0989,-0.0161,-0.0111,-0.0301,0.0359,Circle
0.109,-0.0545,-0.0438,-0.0323,0.077,Circle
0.119,-0.106,-0.0596,-0.0302,0.125,Circle
0.129,-0.11,-0.0373,-0.026,0.119,Circle
0.139,-0.0582,-0.0126,-0.0335,0.0683,Circle
0.149,-0.0104,-0.00889,-0.0245,0.0281,Circle
0.159,0.0555,0.0043,-0.0268,0.0618,Circle
0.169,0.0834,0.0218,-0.0341,0.0927,Circle
0.178,0.0852,0.037,-0.0179,0.0946,Circle
0.188,0.0685,0.0192,-0.0326,0.0783,Circle
0.198,0.00446,-0.00978,-0.0349,0.0365,Circle
0.208,-0.0426,-0.0313,-0.0253,0.0586,Circle
0.218,-0.0834,-0.0351,-0.0311,0.0957,Circle
0.228,-0.0857,-0.0352,-0.0247,0.0959,Circle
0.238,-0.0739,-0.0444,-0.0408,0.0954,Circle
0.248,-0.0371,-0.0268,-0.0223,0.0509,Circle
0.258,0.00434,-0.000715,-0.0144,0.015,Circle
0.268,0.0388,0.0189,-0.0308,0.053,Circle
0.278,0.0724,0.0238,-0.0159,0.0778,Circle
0.288,0.0623,0.0149,-0.0364,0.0736,Circle
0.298,0.0323,0.0103,-0.0223,0.0406,Circle
0.308,-0.0116,-0.0127,-0.0215,0.0276,Circle
0.318,-0.0465,-0.0278,-0.0335,0.0637,Circle
0.328,-0.0907,-0.0596,-0.0388,0.115,Circle
0.338,-0.0906,-0.0365,-0.0296,0.102,Circle
0.347,-0.0683,-0.00885,-0.0126,0.07,Circle
0.357,-0.0158,-0.0106,-0.0193,0.0271,Circle
0.367,0.0416,-0.0123,-0.0287,0.052,Circle
0.377,0.0749,0.0176,-0.0528,0.0933,Circle
0.387,0.0839,0.0377,-0.00119,0.092,Circle
0.397,0.059,0.0197,-0.0175,0.0646,Circle
0.407,0.0128,-0.015,-0.0437,0.0479,Circle
0.417,-0.0415,-0.0267,-0.0271,0.0563,Circle
0.427,-0.0828,-0.0282,-0.0185,0.0894,Circle
0.437,-0.086,-0.0377,-0.013,0.0948,Circle
0.447,-0.0739,-0.0425,-0.0467,0.0972,Circle
0.457,-0.0384,-0.0314,-0.0172,0.0525,Circle
0.467,-0.000662,0.000913,-0.0187,0.0187,Circle
0.477,0.0507,0.0363,-0.0421,0.0752,Circle
0.487,0.0499,0.0191,-0.00193,0.0535,Circle
0.497,0.0803,0.00717,-0.0566,0.0985,Circle
0.507,0.0767,0.0166,0.0332,0.0853,Circle
0.517,0.00562,0.00816,-0.0915,0.092,Circle
0.526,-0.0992,-0.0355,0.0428,0.114,Circle
0.536,-0.0997,-0.0734,-0.119,0.171,Circle
0.546,-0.0589,-0.0316,0.0555,0.0869,Circle
0.556,-0.0755,-0.0218,-0.119,0.143,Circle
0.566,-0.0626,-0.0185,0.0594,0.0883,Circle
0.576,0.0255,-0.00155,-0.0888,0.0924,Circle
0.586,0.117,0.0298,0.013,0.121,Circle
0.596,0.121,0.0388,-0.0591,0.14,Circle
0.606,0.0569,0.0204,-0.00314,0.0605,Circle
0.616,0.00714,0.00546,-0.0326,0.0338,Circle
0.626,-0.019,-0.0179,-0.0334,0.0424,Circle
0.636,-0.0526,-0.0355,-0.0254,0.0684,Circle
0.646,-0.1,-0.05,-0.0317,0.116,Circle
0.656,-0.104,-0.0467,-0.0337,0.118,Circle
0.666,-0.058,-0.0263,-0.0124,0.0649,Circle
0.676,0.0136,0.00676,-0.0266,0.0306,Circle
0.686,0.0571,0.0132,-0.0245,0.0636,Circle
0.695,0.0548,0.0249,-0.019,0.0631,Circle
0.705,0.056,0.0252,-0.0139,0.063,Circle
0.715,0.0532,0.0205,-0.0308,0.0648,Circle
0.725,0.0198,0.00137,-0.0302,0.0362,Circle
0.735,-0.0497,-0.0292,-0.0281,0.0641,Circle
0.745,-0.0866,-0.0409,-0.0292,0.1,Circle
0.755,-0.0992,-0.0464,-0.0343,0.115,Circle
0.765,-0.08,-0.0418,-0.0307,0.0954,Circle
0.775,-0.0444,-0.0257,-0.031,0.0599,Circle
0.785,-0.00414,-0.00738,-0.0228,0.0243,Circle
0.795,0.0359,0.0218,-0.0242,0.0485,Circle
0.805,0.0789,0.028,-0.0371,0.0916,Circle
0.815,0.0768,0.0164,-0.0292,0.0838,Circle
0.825,0.0364,0.0169,-0.0231,0.0463,Circle
0.835,-0.0159,-0.006,-0.0142,0.0222,Circle
0.845,-0.0448,-0.0241,-0.0302,0.0592,Circle
0.855,-0.0793,-0.0434,-0.0359,0.0973,Circle
0.865,-0.0903,-0.0415,-0.0359,0.106,Circle
0.874,-0.0727,-0.0329,-0.0236,0.0832,Circle
0.884,-0.0362,-0.0222,-0.0245,0.0491,Circle
0.894,0.0306,2.22e-05,-0.0292,0.0423,Circle
0.904,0.0661,0.0171,-0.0386,0.0785,Circle
0.914,0.0778,0.0301,-0.0208,0.086,Circle
0.924,0.0615,0.0245,-0.021,0.0695,Circle
0.934,0.0378,0.0145,-0.026,0.0481,Circle
0.944,-0.0103,-0.00725,-0.0251,0.0281,Circle
0.954,-0.0739,-0.0238,-0.0118,0.0786,Circle
0.964,-0.0891,-0.0443,-0.0606,0.117,Circle
0.974,-0.0771,-0.069,-0.0388,0.11,Circle
0.984,-0.066,-0.0369,-0.0386,0.0849,Circle
0.994,-0.0408,0.00961,-0.00374,0.0421,Circle
1.0,0.011,0.0154,-0.0304,0.0358,Circle
1.01,0.069,-0.00455,-0.0527,0.0869,Circle
1.02,0.0759,-0.00114,-0.0394,0.0855,Circle
1.03,0.0374,0.0302,-0.0244,0.0539,Circle
1.04,0.00727,0.0219,-0.0109,0.0256,Circle
1.05,-0.025,-0.0234,-0.0377,0.0509,Circle
1.06,-0.0388,-0.0416,-0.0439,0.0718,Circle
1.07,-0.0656,-0.0288,-0.0304,0.0778,Circle
1.08,-0.0745,-0.0121,-0.00898,0.0761,Circle
1.09,-0.0447,-0.0269,-0.0307,0.0605,Circle
1.1,0.0162,-0.0253,-0.0536,0.0614,Circle
